gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
NAA30,795.908021520835,0.163553681335643,0.0598043740602029,0.00391813920594301,0.0116221434984544
ZNF100,374.269956420933,-0.239849653909947,0.0870976287015549,0.00393246013427263,0.0116627115238956
VPS13B,847.056866864003,0.259860868228901,0.0963731558554536,0.00393756289589679,0.0116759319160767
UBE2E3,1132.60350146538,0.169135480331019,0.0601909557317661,0.00393965715425799,0.0116802284180294
LINC00592,17.5047229990833,0.830432161152486,0.422411298504678,0.0039437430265338,0.0116904272486508
FLYWCH1,1530.36641256623,0.194912117297911,0.0668689592088183,0.00395018182318435,0.0117069214639102
INTS2,495.46662378857,-0.199550224514301,0.07152405742687,0.00395060090063885,0.0117069214639102
SLC25A14,364.802427771173,0.258611556851653,0.0945805092294098,0.00395158061120372,0.0117079078511683
SYNRG,1022.03415298712,0.183844366805805,0.0634924234737441,0.00395692715766645,0.0117218300415324
GRIN1,190.756484323934,0.380026863883235,0.145360297773926,0.0039625051963874,0.0117364333259061
ARHGEF4,90.3813122336206,0.471240634352478,0.193593473226419,0.00397509460937542,0.0117717952273716
PTMA,31688.720959857,-0.156736004653475,0.0548643865268712,0.00397600113713898,0.0117725536695919
COMMD10,442.342273573144,-0.216144616998488,0.0784151736951773,0.00398017454476155,0.0117829831959738
MRPL44,1302.30380620156,-0.158478822434557,0.056154356683687,0.00398129342052236,0.0117843680967219
N6AMT1,548.415648766994,-0.234975242996131,0.0821758046562568,0.00398337182920519,0.0117885922348944
SLC7A6,2687.90470187403,-0.135172683753626,0.0484252680292087,0.0039921281847452,0.0118125748150872
GCNT2,7.80946826400026,1.2188201892706,0.705066953023291,0.00399662179063943,0.0118239382822121
CELSR3,3944.19916220255,0.171352690555916,0.059318164279037,0.00401408886027602,0.0118736735366883
KIAA0754,105.415148508714,0.439436419559163,0.177745402196226,0.00402603051685366,0.0119070510384071
SFMBT2,774.104763139108,-0.20970852271791,0.0766550024165949,0.00402730816098099,0.0119088837957451
PJA1,945.314156335051,0.165220941580963,0.0579826920508284,0.00403132631508844,0.0119188184095232
MRPL35,1084.11912818551,-0.188266600174695,0.0676785310528226,0.00404108132917333,0.0119457083223971
RGS5,75372.7317704272,-0.184888408738352,0.0659790103792699,0.0040461164074734,0.0119586392840086
CARM1,3127.58399282517,0.143829163474992,0.0509478671501531,0.00404781627841063,0.0119617101451808
MYNN,716.46908155122,-0.191711705359135,0.0685495983358294,0.00405403576662785,0.0119781337538303
ASB8,862.964405721466,-0.164705263013514,0.0582121089364097,0.00405624037744487,0.0119826915018365
HDHD2,854.278355756098,-0.180762263239699,0.0644392766485046,0.00406497893380376,0.0120065467855496
TIA1,1664.91716534952,0.164126324525331,0.0575945391984808,0.00407181336458286,0.0120247710717817
TOMM20,11456.1055921103,-0.105836484829378,0.0375281893771569,0.00408738717176836,0.012068794096086
PLTP,1582.74093572411,0.15744979610656,0.0561174621433639,0.00408908890005786,0.0120718494684468
NAIF1,332.74190283043,-0.252549679641058,0.092330609370179,0.00409167749552535,0.01207752163552
MCM7,11706.2007534002,-0.153573067241689,0.053488476190858,0.00410141849422836,0.0121029512890799
LINC00662,297.796573388809,0.243543897879221,0.088117623328783,0.0041016300114484,0.0121029512890799
RTF2,2853.7891270027,-0.118509905553779,0.0424588017617704,0.00410331089711257,0.0121059376100632
CADPS,836.936070740702,0.275434069813109,0.101612128520178,0.00410728155881771,0.0121156773491852
RPH3AL,123.90045599431,0.351640591329943,0.135259459411666,0.00411609891180111,0.0121397083760143
RRAGA,1511.63326743883,-0.150050055367094,0.0519415350030265,0.00411765768711324,0.0121423271646708
TNKS2,2073.92084760999,0.130827947603965,0.047378492017039,0.00412113253180196,0.0121505943680755
ADPRH,190.386640216866,-0.288469291793123,0.106349099366838,0.00412327508544414,0.0121549314408044
KIAA0930,4012.93078717172,-0.135103397653219,0.0469314130331994,0.00412489160997945,0.0121577166814245
UBTD2,1308.23944714996,0.191876454150503,0.0687838044599911,0.00413154490885411,0.0121753440003679
CSAD,346.316630236476,0.318533936786108,0.120882866398673,0.00413739456841446,0.0121905977028002
ZNF778,629.834868110382,-0.236226574126048,0.0862888878584078,0.00414027288997098,0.0121970929864054
NRIP3,32.3557366638763,0.682611873808257,0.325607311668996,0.00414462234249137,0.0122079193489168
SETD1A,2545.01829305993,-0.165729509227478,0.0576364482769458,0.00415185033648238,0.0122272195070503
SLC25A17,1372.71027434001,0.145919904225926,0.0534367981392715,0.00416513944487894,0.012264360493299
HSD17B11,2463.05521947354,-0.183313115915699,0.063524431096487,0.00416756667553953,0.012269511520375
CHD4,14841.7271480305,0.109883444964492,0.038825589924549,0.00416955192105633,0.0122733598586957
NDUFA10,3503.06830035434,-0.106778306378954,0.0423815726635524,0.00417481315286285,0.0122868484661492
COX11,1872.82493698759,-0.142579073524081,0.0503358986592655,0.00417684884488116,0.012290841179052
PCLAF,1560.15892600102,-0.40279688850285,0.160161265341706,0.00418688574519893,0.0123176349069352
PIGO,546.136495771582,-0.202507629563646,0.0734821315276015,0.00418731533604268,0.0123176349069352
RIPPLY2,139.619201931221,-0.369999428592006,0.147031106961256,0.00418824565728696,0.0123183695802558
TENT4A,1437.7098718832,-0.166143110164724,0.0589653790347453,0.00419932374465565,0.0123489455366803
ADCK2,298.356508696332,-0.250551594558085,0.0921071001590074,0.00420596364702094,0.0123664623149901
SRSF12,482.647686681046,0.198145735091975,0.0718099685679013,0.00420858621458072,0.0123721634698572
DNTTIP1,942.95482386416,-0.167819317647665,0.0599874004081775,0.00420955102588112,0.012372990186497
MTCH1,6213.52645514981,-0.1163197698893,0.0403699387833817,0.00421147689896848,0.01237664099226
GIN1,210.10131448894,-0.272033605476985,0.10095195227358,0.00421227152325111,0.0123769666511112
LINC01918,27.6090694176697,0.72692465659963,0.3588449785742,0.00421521706275113,0.0123836112377529
CLIC4,4549.08304058545,-0.178270799349505,0.0623987426606955,0.00423413351542644,0.0124371659573545
MTLN,113.98680813578,-0.366284118133627,0.142137596842248,0.00424061916919913,0.0124541955155775
RNF182,737.792787381154,-0.220260737126491,0.0784447068167598,0.00424412928071963,0.0124624821513668
PARP14,312.817961972062,0.267232423643489,0.10078933288183,0.004264158449253,0.0125192648712862
CBLN2,35.4780138550726,0.593368434833145,0.267204652270674,0.00427488742917748,0.0125487289114681
ATAD2,2071.84369713021,-0.362446422589205,0.141294447859292,0.00427894918725408,0.0125586152568994
MFSD4A,31.257446165413,0.724450112638599,0.354262143567242,0.0042955335866896,0.0126052460958304
CYSLTR2,299.101286449112,-0.379861351085636,0.149378940274193,0.00429832877613568,0.0126114039306299
ZNF677,685.978884462464,0.198093951046438,0.0715363941294685,0.00429969346558429,0.0126133633269166
GRXCR1,2.09282333459665,-0.265863181416304,0.490725465690444,0.0043011691081224,0.012615647521798
CNOT11,952.470578231143,-0.170571489037532,0.0591230161963937,0.00430611907644666,0.012628119780247
RICTOR,420.319668323148,0.255765670051683,0.0928236047238986,0.00430777483641462,0.0126309289711817
PHACTR3,3.90080853733923,1.77803898671183,1.07661087408686,0.00431006962083718,0.0126356106474171
FAM207A,1427.23022241988,-0.186833673199877,0.0662648199293959,0.00431452522151783,0.0126460192799147
VIRMA,2068.23502259111,-0.148757075847161,0.0534930577346536,0.00431501740733445,0.0126460192799147
LOC728178,10.924880560849,-0.948588458631001,0.523161358715476,0.0043165606530374,0.0126484940618386
MECOM,119.884926659193,0.450904577082906,0.186045145854645,0.00432141044319359,0.0126591909952274
PLCB3,928.877938034371,-0.168549292068475,0.0592872495985641,0.0043216100088127,0.0126591909952274
KIAA1109,357.587657745853,0.248600124349105,0.0931408982505892,0.00435650630821321,0.0127593469544756
SRSF10,475.409342648399,-0.206558272625969,0.075381713577689,0.00436275350836159,0.0127755765250517
SLCO2B1,29.7326791443639,0.7569639366236,0.394337939058168,0.00436411075664234,0.012777483774705
RAB3A,1075.92222794744,0.249322266803294,0.0917297289205804,0.00437282541118508,0.0128009283426249
SH3BP5L,2087.85924819976,0.149445916318176,0.054753621764184,0.00437710753841431,0.0128113917278944
WWP1,870.468213738382,-0.16462377702398,0.0589346359010942,0.00437988087320148,0.0128174363467982
TRIM28,1026.41506126041,0.229273486998197,0.0838192703882573,0.00439131086413103,0.0128488080570274
KIF20A,2507.36993364359,-0.216911803864706,0.0791659236256347,0.00439476112078114,0.0128568250018003
CYB561A3,607.034719787498,-0.173103933706843,0.062318511502328,0.00440469043835557,0.0128820000133306
ASRGL1,540.997134178016,-0.200525814877643,0.0715737610852456,0.00440478994930956,0.0128820000133306
RTTN,628.40790896232,0.195493470074965,0.0705883473967983,0.00440895303614418,0.012892092076609
PPHLN1,1935.38531746231,-0.117405358426468,0.0416353222453332,0.00440976945191706,0.0128923965562427
TSSC2,391.177384907895,-0.212375335084917,0.0770564148147191,0.00441104920926971,0.012894055343634
FKBP5,4338.1977394335,-0.130401915288509,0.043764837474856,0.00441249641280895,0.0128962029826969
SMIM18,200.928216672457,0.349532601691386,0.135107011781241,0.00443859559234816,0.0129703875075075
ILF3-DT,690.419638358255,-0.172810520481357,0.063919266279939,0.00443939370117745,0.0129706256644571
MCRIP1,3160.84033096005,0.170558306763992,0.0608603179777948,0.00444213484626099,0.0129765398188063
POLR3GL,496.544896210849,0.202653177625015,0.0734444560173168,0.00444524580311373,0.0129835321988637
NR3C1,23.069871962772,0.677601044083599,0.325033702243181,0.00444715892802393,0.0129870242977143
IMMT,2607.32417578633,-0.126724772441052,0.0437517449420367,0.00445409758727029,0.0130051889546043
DHRS4,228.329978851429,-0.277082493763793,0.10296432978433,0.00445921634942455,0.0130180348265459
MED23,663.846628850401,0.210247498923123,0.076104292587858,0.00446755532826849,0.0130402759944621
ZNF623,751.363608043093,0.167383673644896,0.0600996146239435,0.00447983711505681,0.0130740167337195
POGZ,1785.7462452275,0.199303077207836,0.0732460190230345,0.00448377192675159,0.0130833905971633
BAD,586.410142843401,-0.208290711015281,0.0764808585497907,0.00448556817039399,0.0130865222250373
RAB29,378.322975360168,-0.221331177794654,0.0805963404605749,0.00448772468105846,0.013090703743297
ZNF155,245.013387837429,0.280623368678322,0.104476080811413,0.00449382850401084,0.0131063963781173
C12orf76,356.151623766595,0.247204289787968,0.0909222560978961,0.00449460132412782,0.0131065384189969
BAMBI,936.389876497995,-0.37765594092895,0.148710033756633,0.00449678853970824,0.013110804215322
CD27-AS1,1010.25954479285,0.174145207919636,0.0633369817568015,0.00450841052229147,0.0131425721458328
KCNJ5,3.56317430837636,1.67134382382555,1.68840868641511,0.00450966168666243,0.0131441025005781
MIR23AHG,304.912045572636,-0.289811695691085,0.10957692028885,0.00451805387242102,0.013166442616458
GDPGP1,107.531805774532,0.38393905046541,0.150768985315474,0.00451964794947755,0.0131689677858248
CIAO2B,1804.7113696503,-0.143427861492287,0.0513746595998146,0.00452128598933522,0.0131716202167983
NDC80,570.499533278838,-0.268367979534878,0.101063543322194,0.00452544717628049,0.0131816211603922
CD47,4755.59235330798,0.131840277321695,0.0481280550150189,0.00453481152609904,0.0132067721033616
FAM169A,191.895268414777,0.362763999649393,0.142128410582063,0.0045390237427105,0.0132169127643275
TCEAL4,1990.21187168982,0.136644655365668,0.0493482766055521,0.00455194529118576,0.013252406268371
IRAIN,153.78541114805,0.318195436321275,0.121543037121765,0.00455514471369089,0.0132595881823424
SRGAP2C,228.354463185525,-0.381687218486131,0.151977579043381,0.00456108189054781,0.0132747358448167
INSM1,17.3760028741737,0.938034771636986,0.551852158405632,0.00456535778201426,0.0132850443495913
CCS,674.304630838838,0.22176698527977,0.0812806212700155,0.00457411006787239,0.0133083736101093
CDK11A,657.101410416987,-0.215116689976456,0.0784106671116876,0.00459274081608635,0.0133604321393705
TMEM147,1934.29976393908,-0.162447372407812,0.0584827426508757,0.00459381639192084,0.0133614135776582
ZNF296,38.5585449383835,-0.562292027225629,0.252054203011093,0.00459821402712337,0.013372055573736
HS6ST1P1,74.7363904466653,-0.432420607271153,0.18032373521769,0.00460493322453688,0.0133894443958422
TASOR2,2733.93995264119,-0.143275262889445,0.0507043513822632,0.00460750418192092,0.0133947680200399
CRYL1,274.974131721709,0.25622745848737,0.0951330697666378,0.00461167942338926,0.013404753101549
ZNF687,1430.42278109779,0.170250398919266,0.0609886733967559,0.00461261741097002,0.0134053267724081
ATXN7L3,2767.20784992484,0.115669095637725,0.0436002700079624,0.00461712802100046,0.0134162814545045
GABARAP,3884.35746039,0.138626232535962,0.0497637704986641,0.00462337525997931,0.0134322780426365
STXBP6,31.3209934094428,0.780693764351013,0.402689368721334,0.00462455582700096,0.0134335516720779
FBXO30,1024.61126108368,-0.187731518376495,0.0681347677276474,0.00462628258934953,0.0134364112431365
DCAF7,10070.0981118433,-0.0960056403837266,0.0339361895141363,0.00463096827342861,0.0134478623053197
CSTF1,1149.294687168,-0.141028226459718,0.0503290382343181,0.00464015216159966,0.0134723699270057
UBE2D1,700.284372400353,0.19360311837421,0.072876802732746,0.00464256321602221,0.0134772083736972
SNORD47,67.7064890596576,-0.446216080764931,0.18493874338227,0.00464474322277274,0.0134813746523712
CAP1,4377.02288906642,0.105015564898398,0.0391151947967349,0.00465116880228149,0.0134965079103347
GPX8,9.05945599676025,1.11443896782519,0.669059661253042,0.00465144841683247,0.0134965079103347
MAP9,1335.3438244897,-0.18928529598299,0.0668902161528065,0.00465316472126384,0.0134993238427433
NFKBIZ,161.368018168801,0.367946871850393,0.146838930939612,0.00466396232913132,0.0135284804739226
SNORD36A,43.9047027999195,-0.531366292849882,0.234979379614283,0.0046709290331094,0.0135465174650345
NPAS1,21.3602853301938,0.719886680885662,0.358318710039517,0.00467502470240386,0.013556223504247
PAMR1,5.00217583877451,1.38802273629092,0.869842569425233,0.00467683146886176,0.0135592903390033
GPR19,404.535691548817,0.22972717960494,0.0850951278051328,0.00468192891845818,0.0135718951672154
PITPNB,1704.92496951474,-0.144853697208853,0.0515424868177709,0.00468669265510408,0.0135831234363574
FAM98B,1643.07458859429,-0.166472320830965,0.0591467638786347,0.00468730325875627,0.0135831234363574
CEP55,1004.46707770054,-0.284408230098411,0.106007203619966,0.00469738638965003,0.0136101638630808
STK38,1167.81128614059,0.178356946020831,0.0645642690182207,0.00470413426378804,0.0136275336386946
SKA1,349.714867480671,-0.220408463758996,0.0808021208127626,0.004706624097506,0.0136325645967129
KIF24,196.412046954286,-0.282784790904495,0.106808542687628,0.00472597802373849,0.0136864323567467
RELT,561.060979914821,-0.23140511626396,0.0856713006001208,0.00472723541058207,0.0136878836876556
DCAF1,669.308718223956,-0.218092629094547,0.080286223459438,0.00473229859615838,0.0137003526216357
STT3B,3461.4683719148,-0.134968183556127,0.0464863565400697,0.00473674551375574,0.013711033711655
SLC38A9,275.603161793624,0.263795009875837,0.0984282950512789,0.00473889498748643,0.0137150622439246
NEK4,300.136234975027,-0.25700237568949,0.0962367106585549,0.00475781251769178,0.0137676109624654
PLCH2,175.714069695343,-0.425606841416247,0.171710706657218,0.00477748349193274,0.0138223227627849
CHKA,1381.37093691216,-0.141658059146624,0.0508102617361411,0.00478302199943688,0.0138361352389016
URI1,2850.1011305067,-0.131376336871125,0.0471990698588399,0.00478692595387199,0.0138452156863348
EMC4,2908.40433045626,-0.139560296995248,0.0499763095547212,0.00478931492281685,0.0138499121429917
BCOR,2292.69121994813,0.14955788220619,0.0537046538868382,0.00479763933407792,0.0138717686815991
RSKR,69.2527283896235,0.459426263778254,0.19282550568173,0.00479889643007673,0.0138731872519388
TBCE,1084.9675177531,-0.159629288403095,0.0578961951941836,0.00481413602048418,0.0139150210748585
MFSD12,2084.07049010285,-0.157134884761027,0.0565016687595897,0.00481535117057803,0.013916068028183
TMEM184C,1284.0522987462,-0.151127151172355,0.0527261036659894,0.00481603591870379,0.013916068028183
RSF1,1629.16855657941,0.160957189619576,0.0581884099089013,0.00482110773723667,0.0139283220185887
POMZP3,172.907888073326,-0.286917575023702,0.108946441600533,0.00482279696034588,0.0139283220185887
MED20,652.423651294246,-0.186235764199655,0.0678707008710111,0.00482309132638913,0.0139283220185887
PHGDH,7972.58205553006,0.118225773836178,0.043279688660585,0.00482377881662365,0.0139283220185887
LOC100506497,13.057449380184,0.850948075695137,0.45747328770559,0.00482412434997418,0.0139283220185887
PPP2R2A,2706.77485522813,-0.123248094165038,0.0440627221520613,0.00482964615023,0.0139420407207597
LTO1,644.311518942223,-0.204376064949805,0.0764039141912623,0.00483494820600966,0.0139551207987203
LSM1,1372.70279325217,-0.152976927434362,0.0527122896289868,0.00483582818106066,0.0139554352801655
ADORA2A-AS1,9.51880066930294,-1.0458842047241,0.61397626862577,0.00484147071544793,0.0139694914633521
SAE1,4289.9170432035,-0.178758919258183,0.0648373490506364,0.00484818337024165,0.0139866303795623
RFNG,712.659284051315,0.196620779851902,0.0726834100509473,0.0048617313873672,0.014023480177107
NOCT,498.156026682525,-0.194196015928536,0.0723035018643879,0.00487321224982951,0.0140543565522489
SPTLC2,1274.18553864317,0.183592016022437,0.0666103143927987,0.00488458300753471,0.0140849055976387
PTHLH,10.4109778946502,1.10951381884334,0.673872499851074,0.00489658356810647,0.0141172606853659
SLC19A1,1879.45900463286,-0.187503621257506,0.0667120085901849,0.00489914368046892,0.0141223921988354
ACKR1,3.71789397966041,0.381821768013549,0.786813395517854,0.00490151686214677,0.0141269833128753
ASB6,1799.04282592886,-0.136925503779273,0.0479354952891662,0.00490638579272891,0.014138764981435
ARID3B,1022.24895042425,0.201871586372584,0.0717417104418017,0.00491205833869566,0.0141528583142934
RNPS1,8226.63066037262,-0.11386919379294,0.0408214986234024,0.0049217207688874,0.0141784411772819
CPSF4,1215.51402433834,-0.155460500426939,0.0578874646068129,0.00492312066052211,0.0141802170521086
TMEM181,2918.21092582571,0.11970398356473,0.0429635280114341,0.0049273493705713,0.0141901389987813
SWAP70,359.044088117551,-0.270380763658196,0.102230460908281,0.00492941761708168,0.0141938369184185
VSTM5,87.4033878111331,0.406076168305683,0.165687722178485,0.00493529276552549,0.0142084935670449
AARS1,5958.21355026636,-0.153916242789553,0.0548121735603,0.00494359829865351,0.0142301414131089
PXYLP1,2093.15583877814,-0.208655817850131,0.0786392101437697,0.0049452510605119,0.0142326354261831
TTLL1,364.178971871787,0.237461258357136,0.0880700970534308,0.00495126914487212,0.0142462248490421
BRD7,2144.76476410192,-0.136611940937652,0.0490721028955459,0.00495154699034938,0.0142462248490421
HSPA13,2686.65288589665,0.156942498098295,0.0574847516603189,0.00495836430986871,0.0142635718386242
GRIK4,25.183851081047,0.824234358151073,0.435904629924008,0.00496058930224933,0.0142677048102197
SLC12A8,209.783896478233,-0.301611879973417,0.115836054678764,0.00496451298936952,0.0142767214978691
LCOR,1023.81199373036,0.216256488072151,0.0796658469546028,0.0049732736269586,0.0142996429941145
SCG2,38940.4072098494,-0.150361049917936,0.0552277000274115,0.00500044465172113,0.0143754841480547
TFEB,650.835367789539,-0.176474299340261,0.0638737589983502,0.00500549941154972,0.0143871485317163
LRRC57,1094.30011653287,-0.162852548427876,0.059405432551937,0.00500609179296956,0.0143871485317163
TICRR,741.077525141279,-0.264274750679807,0.0996372409463302,0.00500740259663333,0.0143886310523993
GPR35,13.7937646670346,0.887230074619512,0.508754545508891,0.00502805285994482,0.0144456756769843
FAM161B,126.641000029225,0.353829721727025,0.140155390073827,0.00503025556081983,0.0144497104667257
CAMK1,126.446328285861,0.323803250860603,0.126121056871496,0.00503523769831993,0.0144617268072978
ZNF836,64.3381128440007,0.44714152057714,0.186172913357242,0.00504116186239145,0.014476444504091
PSMC6,2315.16444294579,-0.162070551455216,0.0565614902835844,0.0050460591118206,0.0144863308124775
MMP1,10.7037382303603,1.44942370837384,0.880315451433169,0.00504620529130775,0.0144863308124775
ETV3,1104.17061132317,0.156500514744494,0.0568597362060165,0.00507353111678016,0.0145624664151159
DYRK1A,1540.85981766559,0.167123416705806,0.0603637349368738,0.00508227657336703,0.0145852554269769
MROH1,123.048149036239,0.349726475185953,0.138678173977752,0.00508735864371069,0.0145975255946676
ACAP3,8918.01667139822,-0.172714905183795,0.062664348419666,0.00509889928553962,0.0146270574576785
FAM86EP,165.920856354648,-0.304408676132718,0.116539660223228,0.00509926699215202,0.0146270574576785
MARCHF3,190.479194504128,-0.350532843537138,0.138788711628656,0.00511585063305381,0.0146723017680675
ZBTB11,1128.31534314106,-0.14868674900322,0.0540201454803288,0.00513814239691004,0.0147339000925335
CLCC1,1314.03951782196,-0.140212466198868,0.0517056697774102,0.00514687820705282,0.0147566126322915
CDHR1,103.23304448005,0.381533458171354,0.154333181248395,0.00515224529773179,0.0147696610530481
YPEL3,522.255725541742,0.255989282370007,0.0967292001915604,0.00516104135463767,0.0147925334155094
ARHGAP39,444.77734098639,0.208003523275759,0.0769351923579651,0.00516501859729223,0.0148015890771041
C15orf40,664.950051577104,-0.201003062960179,0.0731375869051453,0.0051708967995772,0.0148160886611283
DENND10,331.350137426999,-0.223959381262617,0.0834687689929929,0.00517543630127933,0.014826748504773
SLC39A11,720.383552748993,-0.183459465046903,0.0687253136182588,0.00517947075931381,0.0148359583389112
CNDP2,1301.58884864263,-0.136219703290135,0.0494527253324224,0.00518582051733708,0.0148517961018673
SLC9A3,127.639213354661,-0.332009801700145,0.13052482101636,0.00519472685143337,0.0148749495350331
AFAP1,3800.41285335146,-0.134166425407204,0.0469474277284488,0.00520151120585827,0.0148920203774177
CHEK2,595.509716589646,-0.213454607698284,0.0790793810324393,0.00522121514313117,0.0149460689689505
FNDC11,21.0674400423288,0.745621819432719,0.387380786220379,0.00522331067812524,0.0149497032375185
BNIP3L,1089.08017186284,0.207536914620252,0.0745345452331418,0.00522927892209874,0.0149633732851358
GORAB,164.758430832773,0.31090005905414,0.120025359784128,0.00522974029844027,0.0149633732851358
ELAVL3,8213.05201664984,0.19815188875148,0.0732817220391727,0.00523905952954475,0.0149871077260074
LINC01819,4.14552076324931,1.37219865196002,0.955939002124961,0.00523969158509255,0.0149871077260074
RAPGEF6,1043.73003992245,0.228972882664464,0.0859602827388078,0.0052511278836927,0.0150174458358094
FKBP4P1,8.95496507056309,1.07520500310361,0.66110189612544,0.005262095312871,0.015046433675034
LDHAL6DP,4.25735069607907,1.54996046270395,1.07291684212541,0.0052794589919113,0.0150936989027949
MLIP,2.39654771384637,0.24823199160464,0.467028662789344,0.00530703551673089,0.0151701425857279
GLG1,5461.4670057403,0.123557179609919,0.0439785046736919,0.00531013059679786,0.0151765930525882
RAB2A,3073.19271857013,0.124338632098164,0.0446879376464791,0.00532874020376379,0.0152273757006828
UNC79,1212.70854294124,-0.188418935868488,0.0686138553968401,0.00534583636194739,0.0152738181769925
KCTD15,1898.2916728071,0.131007877791616,0.0482657373550086,0.00534815338081744,0.0152780265455801
PPP1R3D,198.354533714846,-0.327871600456274,0.128294776376866,0.00536279154656174,0.0153174257523698
ZBTB8B,9.37373229679273,0.997151633355431,0.606879136753406,0.00541650084650133,0.0154683914991597
RYK,1404.99221232067,0.177172601693306,0.0649667837263298,0.00543045370846475,0.0155057914691926
TLN2,995.74166104569,0.193668181162613,0.071651538137451,0.00543448186962573,0.0155148457161239
MPPE1,228.055906357041,-0.319408350528273,0.123749294142061,0.00544001970852433,0.0155282063908359
AZIN1,8539.60883648007,0.131946034959223,0.0485274783090575,0.00544401420657688,0.0155371581739265
ARHGEF7,1894.557660344,0.145779358058071,0.0537385422228635,0.0054464599975318,0.0155416878378253
LINC01909,16.2588613553536,0.835356378633542,0.462482557355962,0.0054634381906868,0.0155876783183214
PPM1H,22.8265762337833,0.742117822742692,0.388517937307981,0.00546839717276301,0.0155993678214358
LOC100419928,11.2571342653495,0.944948773768313,0.576484489496665,0.00547011633898443,0.0156003232799589
AGO4,191.225811270014,0.305074907005591,0.12049527497326,0.00547045590375133,0.0156003232799589
LOC107985544,25.94035403904,0.658991330129827,0.327318731525531,0.00547138378857436,0.0156005114324505
FOS,248.145248418742,0.292357660081595,0.113219764663071,0.00548994799717122,0.0156509779097179
RBM7,612.67002360846,0.205926242478361,0.0776560897765322,0.00549098824015296,0.0156514782908297
NUDT11,1255.68842871716,0.154794376941791,0.0560137473618687,0.00550158788375368,0.0156792222793169
EIF3E,6339.18178002565,-0.103880768101995,0.0376865524422701,0.00550569886163047,0.0156884681038274
AP3M1,2824.10622790158,-0.127368318035834,0.0454574316080179,0.00551592419109616,0.015715131096937
TRIM62,146.041373083944,0.345271861833075,0.138364224788092,0.00551826471939907,0.0157193250584078
RNF207-AS1,43.7682744375884,-0.566430826805723,0.263785921138022,0.00552999855199727,0.015750271249591
UBXN4,2514.11080320921,0.12039582477795,0.0457967871079073,0.00553291911263327,0.0157561101225082
SLC25A4,2491.09664721365,-0.204421022770515,0.0793719760713818,0.00553511565986603,0.0157598857076569
IBA57,314.132461034272,-0.248416605621521,0.0945546449677341,0.00553692793011072,0.0157625661426556
EFCAB7,181.412103921161,-0.284405558773475,0.110282297710893,0.00553875742941543,0.015765294774716
BCHE,2046.47714842039,0.178041154149745,0.0676447446155804,0.00554314285526755,0.0157752964906199
FEM1B,2515.07372484343,0.149950859078966,0.055144091877718,0.00554779883368689,0.0157839496831983
NRF1,510.311360986183,-0.200326121613966,0.0742390557596264,0.00554833896377174,0.0157839496831983
USP37,635.025487007976,-0.274139458513869,0.104103751685161,0.0055487995488503,0.0157839496831983
ZMYM3,2043.12229294704,0.157012369838626,0.0577336114262968,0.00555910964878396,0.0158084342005139
ZNF579,810.026244205689,0.209138935515166,0.0769030333928253,0.00555946218823193,0.0158084342005139
CHRFAM7A,46.0248439647521,-0.557508365932458,0.260236927890518,0.00556002718897634,0.0158084342005139
PLCD1,112.913130395702,0.411310192358085,0.171552635024967,0.00556277504895084,0.0158137629002686
DCAF8,3167.59913800059,0.131585676957292,0.0483128611509469,0.00557444858401787,0.0158444597001764
XRCC2,754.936489155692,-0.179460392362963,0.0663763000380161,0.00557719327778655,0.0158497720722149
FECH,785.796532371715,-0.161034914375304,0.0592081444556363,0.00558493368597231,0.0158692778204237
EPN1,3932.99581796433,-0.162149573521389,0.05842179937676,0.00558842641729178,0.0158767098026968
SMYD5,469.869331129368,-0.203914038080424,0.0766593238834475,0.00559816175474757,0.0159018719022177
EBAG9,654.670875926376,-0.187564996661537,0.0700424026694564,0.00562232337723024,0.0159679982940322
FAM210A,338.458429401467,-0.230035434626846,0.086869704992094,0.00563608216306596,0.0160033984055133
LRIG1,25.9323420954884,0.664155894311079,0.338470374988131,0.00563655606824019,0.0160033984055133
ZNF561,1283.82255398444,0.155675521913592,0.0575075396995344,0.00563913099201572,0.0160081980795929
PRKAR1B,854.330698833817,0.190102170912107,0.070683048569822,0.00564014245331952,0.016008558633383
DNM1,1942.39190449268,0.19987482206169,0.0756817919966612,0.00566061621365458,0.0160641507474362
ZFP91,1115.3038508625,-0.176624941586232,0.0642976348470609,0.005665133822868,0.0160744508847642
CD99L2,1556.77750802198,0.136839278133892,0.0510087079777056,0.00569133976250648,0.0161462773826595
SLC39A10,2190.40575942151,0.144496172309361,0.053902641233567,0.00569501765494114,0.0161541795258478
HEXIM2,140.724843990641,-0.305842574270791,0.120853898911211,0.00569784298608818,0.0161596612422745
UBE2N,4402.5203451412,-0.122853011962146,0.0428583167292712,0.00571246150917439,0.01619676156244
ANGPT1,133.870271016943,0.361788207633519,0.146697656239561,0.00571271413340424,0.01619676156244
MTX2,1076.51436532925,0.141978417372243,0.0521864708368744,0.00571968663950753,0.0162139903171631
RMI2,717.935513033165,-0.182691509026517,0.0679184581319679,0.00572837551963056,0.0162360784380384
SNRNP27,579.400410364147,-0.18030261369266,0.0669050516929737,0.00573187864973597,0.0162434638422141
YY1,4757.58229477564,-0.0948019433055254,0.0345241595955754,0.00574181451160856,0.0162690736787907
